Adj Close,Close,High,Low,Open,Volume,Cluster
-0.8856251614567333,-0.8856251614567333,-0.8855895243675048,-0.8856300038599569,-0.8863864263015477,-0.9144160136482128,0
-0.88579113489539,-0.88579113489539,-0.8859489861178395,-0.8853709015934919,-0.885813544214771,-0.9164394766389575,0
-0.885755822331134,-0.885755822331134,-0.8863186299752028,-0.8852241633012867,-0.8859730915640307,-0.9179742305994398,0
-0.8849772205002862,-0.8849772205002862,-0.8857440749736301,-0.8852146839866284,-0.8859134000557072,-0.917761251566636,0
-0.88440872184678,-0.88440872184678,-0.8849089946720142,-0.8845883897885933,-0.8851785251465971,-0.9168669076796231,0
-0.8839077337974847,-0.8839077337974847,-0.884229779813245,-0.8834870088256473,-0.884517737821132,-0.916701382740187,0
-0.8841998644791587,-0.8841998644791587,-0.8846742834266877,-0.8836126318507819,-0.8840732621073373,-0.9173707714466728,0
-0.8847852298170827,-0.8847852298170827,-0.8848347937665796,-0.8843834552485625,-0.8843821341426668,-0.9172835622120455,0
-0.8847276374374411,-0.8847276374374411,-0.8854603652923132,-0.8842695700878396,-0.8849465215053117,-0.917961297777194,0
-0.8843594670340694,-0.8843594670340694,-0.8850060533979683,-0.8840936594857808,-0.8848879809801236,-0.9180718417713332,0
-0.8844503117128308,-0.8844503117128308,-0.8850632645504735,-0.8837260254359778,-0.8845387542460138,-0.9183503519965598,0
-0.884771382612797,-0.884771382612797,-0.8852441906666473,-0.884128968996192,-0.8846358263478404,-0.9178186419144336,0
-0.8845974547083203,-0.8845974547083203,-0.8851239489917034,-0.8840021679882397,-0.8849625971959718,-0.9179315244462939,0
-0.8847563861051775,-0.8847563861051775,-0.8853149669810134,-0.8839326789916471,-0.8847851993576298,-0.9180604780977748,0
-0.8859418252317028,-0.8859418252317028,-0.8854805461740175,-0.885199804834703,-0.8849366371081578,-0.917310546507698,0
-0.8859452746039214,-0.8859452746039214,-0.88645220191743,-0.8853541070954585,-0.8861060550101894,-0.9178608216435037,0
-0.8864758740295623,-0.8864758740295623,-0.8866626502716229,-0.8858662208877132,-0.8861050958575767,-0.9177321615746805,0
-0.8861197289068714,-0.8861197289068714,-0.8866926866996018,-0.885814460082914,-0.8866388694117922,-0.9180791459053843,0
-0.8862019011707839,-0.8862019011707839,-0.8867203312132834,-0.885525794344362,-0.8862890657217597,-0.9179900334452524,0
-0.8859801075606794,-0.8859801075606794,-0.8866568767347777,-0.885384850049069,-0.8863640172749335,-0.9182525935271606,0
-0.887035508717664,-0.887035508717664,-0.8867578298409556,-0.8862362139005632,-0.88617812764117,-0.9177288613006671,0
-0.8865700730363736,-0.8865700730363736,-0.8870826074016982,-0.8862495224087318,-0.8872040240965273,-0.9171221980475158,0
-0.8869047030836831,-0.8869047030836831,-0.8872172105884127,-0.8861478651892417,-0.8867577735843103,-0.9180147146355735,0
-0.8875070784033873,-0.8875070784033873,-0.8875699606558753,-0.8869378915053966,-0.8870629041922727,-0.9178055724243989,0
-0.8875002264499254,-0.8875002264499254,-0.888108705692624,-0.8869589588138791,-0.887666301975685,-0.9182142384714717,0
-0.8874205940586469,-0.8874205940586469,-0.8878762918308499,-0.8867205326936632,-0.8876905824481602,-0.917994310640868,0
-0.8872798219469034,-0.8872798219469034,-0.8879811880149081,-0.8867403725620343,-0.8876141914338898,-0.9178572885280721,0
-0.8868488843744531,-0.8868488843744531,-0.8874366708735981,-0.8864650632902389,-0.8874451916722407,-0.9176466328476797,0
-0.8863791351501169,-0.8863791351501169,-0.8869862533594771,-0.8860849060541457,-0.8870241324613922,-0.9176982730248036,0
-0.8867085436170141,-0.8867085436170141,-0.8869972361132676,-0.8859202911982655,-0.8865270190379542,-0.917797625445563,0
-0.8865613041151379,-0.8865613041151379,-0.8872647538238487,-0.8859017282272998,-0.8868947684001527,-0.9182176880676989,0
-0.8857095855363376,-0.8857095855363376,-0.8864859465287113,-0.8857985483226409,-0.8867401632494699,-0.9174245021347898,0
-0.885534220271585,-0.885534220271585,-0.8859607652215397,-0.885145096075448,-0.8859297612956184,-0.9171084199096868,0
-0.8854972787964976,-0.8854972787964976,-0.8861253131700564,-0.8848418943886159,-0.8857574037676472,-0.917848005241967,0
-0.882820517701656,-0.882820517701656,-0.883384046183161,-0.8846331786136629,-0.8856552942841599,-0.9163322936600713,0
-0.8829559234734071,-0.8829559234734071,-0.8820992530511572,-0.8830057848601788,-0.8828104183477624,-0.9156660736215799,0
-0.8840539672933896,-0.8840539672933896,-0.8838752465521896,-0.8838079402029787,-0.8832353654214914,-0.9171519966872658,0
-0.8850929813734543,-0.8850929813734543,-0.8845193561298679,-0.8844847198071134,-0.8841358808615734,-0.9178536440537015,0
-0.8845300406104961,-0.8845300406104961,-0.8852106336845713,-0.8843082202136457,-0.8853316410481087,-0.9180470998397726,0
-0.8845527517801866,-0.8845527517801866,-0.8843001321715441,-0.8841658011917719,-0.8846781476755655,-0.9165481477782118,0
-0.8851377808079749,-0.8851377808079749,-0.8851354001023652,-0.8844793664297285,-0.8847052104227953,-0.9170187050989298,0
-0.884881105987919,-0.884881105987919,-0.8854132918460326,-0.8843428912753541,-0.8853716604095633,-0.9176914497588986,0
-0.885969471387081,-0.885969471387081,-0.8856224253635041,-0.885183401498903,-0.8850640345404527,-0.9173724873866889,0
-0.8863044859977197,-0.8863044859977197,-0.8867556713889522,-0.8858055712583703,-0.8861402198798186,-0.9171387905294421,0
-0.8862052072456403,-0.8862052072456403,-0.8864289230054115,-0.8854732961762724,-0.8864413191180973,-0.9178766497981662,0
-0.8855031247439882,-0.8855031247439882,-0.8861471368815205,-0.8853604915824852,-0.8863659370445142,-0.9178827947868966,0
-0.8850561831957291,-0.8850561831957291,-0.8853791232786842,-0.8846978058083975,-0.8857050530716101,-0.9170841234138827,0
-0.8851305940065953,-0.8851305940065953,-0.8850275018510216,-0.8842992819318083,-0.8852281887509637,-0.9173619082874741,0
-0.8854649374591804,-0.8854649374591804,-0.8858255046164644,-0.884739696136305,-0.8852697896159628,-0.9177081586615339,0
-0.8854026484353817,-0.8854026484353817,-0.8859994383221002,-0.8846185917093831,-0.8855345172014256,-0.9182069287694736,0
-0.8850779366126416,-0.8850779366126416,-0.8855842678851872,-0.8851011929855506,-0.8855886441602402,-0.9174882348803461,0
-0.8851237420531335,-0.8851237420531335,-0.8853607255905727,-0.8844288825223346,-0.8852634079562892,-0.917871456422188,0
-0.8850012739860836,-0.8850012739860836,-0.8855988642915357,-0.8843717188828567,-0.8852942135952412,-0.9181843325221987,0
-0.8849438731569976,-0.8849438731569976,-0.8855455962169106,-0.8842067098673314,-0.8851627862576179,-0.9180543179237344,0
-0.8848446909113049,-0.8848446909113049,-0.8855279490456205,-0.8841480729999784,-0.8851147539448706,-0.9180238916245096,0
-0.8851467880707417,-0.8851467880707417,-0.8855754450156842,-0.8843207913585239,-0.8849961382503139,-0.9179744887497077,0
-0.885405811212876,-0.885405811212876,-0.8857805896221872,-0.884644276530666,-0.8852842340150037,-0.9179142789960429,0
-0.8850584350114208,-0.8850584350114208,-0.8857553871527429,-0.8847426425920549,-0.8855853815770018,-0.917881266132369,0
-0.8851575690039201,-0.8851575690039201,-0.8857903048046286,-0.8844878131360391,-0.8852343785801147,-0.9182949382699314,0
-0.8851427157936629,-0.8851427157936629,-0.8858914928053843,-0.8843733884412013,-0.8853265553427286,-0.9183211415344792,0
-0.885774509476939,-0.885774509476939,-0.8859038362289845,-0.8849326979801605,-0.8853203655135776,-0.9176931252047551,0
-0.886238795854896,-0.886238795854896,-0.8865121831072109,-0.8857643688364594,-0.885947516601617,-0.9169836270331125,0
-0.8865192843570003,-0.8865192843570003,-0.8870135684478364,-0.8856949277984547,-0.8864124815724453,-0.9178182015404471,0
-0.8863208716124217,-0.8863208716124217,-0.8865924382771568,-0.886068258429288,-0.8867898751775558,-0.917008136123255,0
-0.8862233197397785,-0.8862233197397785,-0.8869854555772834,-0.8855512333778814,-0.8864783145862004,-0.9177897493315064,0
-0.8864708425374875,-0.8864708425374875,-0.8870137088116694,-0.8856839752559215,-0.8864040351720329,-0.9180587267253689,0
-0.8862669216177722,-0.8862669216177722,-0.8869698264941637,-0.8857414341404568,-0.886675337712047,-0.9180213050600604,0
-0.8865681560685997,-0.8865681560685997,-0.8870402733832075,-0.8857652036156317,-0.8864529797780286,-0.9177758598347383,0
-0.8874441664747286,-0.8874441664747286,-0.8873198065243504,-0.8866428892384057,-0.8867259121453067,-0.9170874236878961,0
-0.887793268093402,-0.887793268093402,-0.8878785448135981,-0.88722778468406,-0.8876288745228175,-0.9167481332475302,0
-0.8881947873022803,-0.8881947873022803,-0.8883593740141086,-0.8877640621111348,-0.8879681216766896,-0.916666886777915,0
-0.8878858864425752,-0.8878858864425752,-0.8886023008405178,-0.8876394701956422,-0.8883810727531616,-0.9174438634048837,0
-0.8873055043435324,-0.8873055043435324,-0.8880488648666761,-0.8871839790100445,-0.8880720557466738,-0.9175940157489537,0
-0.887742144566111,-0.887742144566111,-0.8880815309680977,-0.8870435742488665,-0.887499894122623,-0.9178799601957195,0
-0.8872130307539394,-0.8872130307539394,-0.8878708949846994,-0.8869688307894766,-0.887906558722505,-0.9175201948958686,0
-0.887084333638288,-0.887084333638288,-0.8877690509978671,-0.8865181519484431,-0.8873811817806274,-0.9178107860474569,0
-0.887661121605532,-0.887661121605532,-0.8878416090735419,-0.8869230603120591,-0.8872675551440119,-0.9178857964164824,0
-0.8878300662711273,-0.8878300662711273,-0.8884081375555213,-0.8871390927690932,-0.8878481133804006,-0.9181494468036399,0
-0.8874028646656199,-0.8874028646656199,-0.8879972854548992,-0.8871553477330116,-0.8879984953308772,-0.9178190721648801,0
-0.8879807551452221,-0.8879807551452221,-0.8881152283140067,-0.8873516392362624,-0.8875939423310981,-0.9178810940321903,0
-0.8879148251986493,-0.8879148251986493,-0.88853213467914,-0.887427857422233,-0.8881420636369156,-0.9180586912929791,0
-0.888133744088202,-0.888133744088202,-0.8885209184630558,-0.8873675015392416,-0.888068121024429,-0.9180270096748044,0
-0.8882263624373752,-0.8882263624373752,-0.8887770795937197,-0.88751159011946,-0.8883071770000392,-0.9180155801982366,0
-0.8877732883469013,-0.8877732883469013,-0.8885243917517807,-0.887470435656137,-0.8883937877487893,-0.9179439764003936,0
-0.8880580889298335,-0.8880580889298335,-0.8885130337395795,-0.8872842124589535,-0.8879369323766926,-0.9182429422503794,0
-0.8880205713408613,-0.8880205713408613,-0.88872873857609,-0.8873057218856691,-0.8882419180134967,-0.9182518459037377,0
-0.8896472508277353,-0.8896472508277353,-0.8887610752521893,-0.8889009489149616,-0.8882051143759162,-0.9169765962346392,0
-0.8904563735345133,-0.8904563735345133,-0.8900714461120479,-0.890053551148592,-0.8898221753918971,-0.9158339168516574,0
-0.8899638663495114,-0.8899638663495114,-0.8904886346371313,-0.8896866035060796,-0.8905928933216198,-0.9164244381204087,0
-0.8894025544973847,-0.8894025544973847,-0.8900562868180836,-0.8893127812997195,-0.8901357509359168,-0.9174730900646282,0
-0.8890121510696026,-0.8890121510696026,-0.8895305898886682,-0.8888028765999242,-0.8895855663537157,-0.9173910337118194,0
-0.8895386299649714,-0.8895386299649714,-0.8897473732350385,-0.8888472727640544,-0.8891989107023832,-0.9176382657419372,0
-0.8892004057858631,-0.8892004057858631,-0.8898891578937804,-0.88892791063365,-0.8897628192208994,-0.9177022414524516,0
-0.8899484384875874,-0.8899484384875874,-0.8900293469881349,-0.8892504126547381,-0.8895267373505661,-0.9178770901721526,0
-0.8903861797603061,-0.8903861797603061,-0.8904277625666961,-0.889688814097245,-0.8901358944427199,-0.9177284512973004,0
-0.8902838361993373,-0.8902838361993373,-0.8907767099201115,-0.8896809069250494,-0.8905419352273151,-0.9176940565704276,0
-0.8922931079455355,-0.8922931079455355,-0.8909609689611772,-0.8919052771922449,-0.8904820504241139,-0.9149625430742485,0
-0.8945813825803689,-0.8945813825803689,-0.8930440004693433,-0.8942819856661469,-0.8925693546790033,-0.9137074873364024,0
-0.8930605457420938,-0.8930605457420938,-0.8928012154390511,-0.8940174318570622,-0.894824457924332,-0.914510547263971,0
-0.8931442511415602,-0.8931442511415602,-0.8931520870660342,-0.8928940993491674,-0.8932806688461864,-0.9167049512880082,0
-0.893567667064713,-0.893567667064713,-0.8936148472876135,-0.893134539730079,-0.8933399774256423,-0.9174617516999196,0
-0.8930368278353231,-0.8930368278353231,-0.8932880050894703,-0.8931526613321645,-0.8937134846322274,-0.917126895370038,0
-0.892820161492571,-0.892820161492571,-0.8933803229553504,-0.8925234693863205,-0.8931654599738487,-0.917705293699737,0
-0.8929900639109443,-0.8929900639109443,-0.8934501124260334,-0.892629791327846,-0.8930965547430227,-0.9174323225693767,0
-0.8922434685694959,-0.8922434685694959,-0.8928612431780624,-0.8923322360153975,-0.8931699218639417,-0.9171350195108225,0
-0.8919315964828521,-0.8919315964828521,-0.8924280037622182,-0.8915846897679118,-0.8924048651311667,-0.9169517834382991,0
-0.8919568475251766,-0.8919568475251766,-0.8925300360943978,-0.8916454877691362,-0.8921076046998715,-0.9174034401099894,0
-0.8912396712784092,-0.8912396712784092,-0.8919027751896742,-0.8914084846701485,-0.8921468076833389,-0.9173953007838951,0
-0.8909583683208889,-0.8909583683208889,-0.8915806265862324,-0.8907274330049176,-0.8914437458895129,-0.9169498549039446,0
-0.8900118285615262,-0.8900118285615262,-0.8890316909930844,-0.8902270555783688,-0.8911209580873458,-0.9132440673137976,0
-0.8904908716433535,-0.8904908716433535,-0.8906229098308076,-0.8903953047959954,-0.8902050398277879,-0.9164023586798467,0
-0.8919072088802458,-0.8919072088802458,-0.8910427265970498,-0.8915546347202978,-0.890676049656609,-0.9164047275881876,0
-0.8919264699466086,-0.8919264699466086,-0.892348827818274,-0.8918656948713847,-0.8921157135664255,-0.9170191657199961,0
-0.8922660839639084,-0.8922660839639084,-0.8921542899910088,-0.8916139100363535,-0.8921433525374004,-0.9173030399028486,0
-0.8926954408787205,-0.8926954408787205,-0.8925929735183759,-0.8920819244082412,-0.8924471395995275,-0.91746790175042,0
-0.892239875168806,-0.892239875168806,-0.8926835540237517,-0.8922928013170658,-0.8929065378243143,-0.9171753162614678,0
-0.8917005075530384,-0.8917005075530384,-0.8921860165141197,-0.891770078935276,-0.8924447402536405,-0.917100219842353,0
-0.8922256923854934,-0.8922256923854934,-0.8920085157051564,-0.891680502783843,-0.891918691904934,-0.916585356849182,0
-0.8922455770878254,-0.8922455770878254,-0.8927547048803864,-0.8918460018761893,-0.8923957963798224,-0.9173035916357741,0
-0.8927123550852228,-0.8927123550852228,-0.8923160213530194,-0.8921597139873216,-0.8923884072438167,-0.9175100055529407,0
-0.8924653579548782,-0.8924653579548782,-0.8927334913219108,-0.8920857063925164,-0.8929038507326436,-0.9174128752491935,0
-0.8922024065641363,-0.8922024065641363,-0.8927433941335576,-0.8917726327300868,-0.892629862565314,-0.9175561790185086,0
-0.8924104487452328,-0.8924104487452328,-0.8927838031623385,-0.8918477703491217,-0.8923870636979814,-0.9177818833409898,0
-0.8925686607308431,-0.8925686607308431,-0.8930401046568355,-0.8920470570160631,-0.8925935860955816,-0.9172430022493624,0
-0.8925816452265197,-0.8925816452265197,-0.8931419493598097,-0.8921299047274711,-0.8927426728239423,-0.9175809361353792,0
-0.8926129812889746,-0.8926129812889746,-0.893066903406809,-0.8919952460046172,-0.8927690641643431,-0.917779013317423,0
-0.8924894107095668,-0.8924894107095668,-0.8931235516716982,-0.8920178367476215,-0.8927942078741699,-0.9178800310604989,0
-0.891834762559238,-0.891834762559238,-0.8922759403172768,-0.8918386851941084,-0.8926617240043174,-0.9164861107255917,0
-0.8907857337482171,-0.8907857337482171,-0.8913584449614276,-0.8911380874068578,-0.8920111088217899,-0.9161323891790721,0
-0.8918636070022522,-0.8918636070022522,-0.8910860932923119,-0.8915233027752786,-0.8909564692716868,-0.915787181529624,0
-0.8919106582524644,-0.8919106582524644,-0.8923105772414964,-0.8914575942642552,-0.8920448417066547,-0.9172246583950302,0
-0.89144268269854,-0.89144268269854,-0.8920170578469934,-0.891295925864125,-0.8921121632374033,-0.9172646767483277,0
-0.8917916878108267,-0.8917916878108267,-0.8920885832458969,-0.8912946489667196,-0.8916151449970489,-0.9173741274001557,0
-0.8916020922406771,-0.8916020922406771,-0.8921626910528708,-0.8911349446206384,-0.8919687867618874,-0.9177249232436389,0
-0.8914345849353578,-0.8914345849353578,-0.8919548243906064,-0.8909528953193162,-0.8917844800960235,-0.9174411502961856,0
-0.8913984103936018,-0.8913984103936018,-0.8915690809448258,-0.8907621040666261,-0.8916164885428842,-0.918027935978707,0
-0.8918084097356643,-0.8918084097356643,-0.8919880999288743,-0.8912204442920918,-0.8915784848662714,-0.9176613221041013,0
-0.8916687408673879,-0.8916687408673879,-0.8922829807093291,-0.8912906706519749,-0.8919887005273534,-0.9178196036507258,0
-0.8916762632477944,-0.8916762632477944,-0.8922927424410009,-0.8910951659693084,-0.8918446043212891,-0.9179309423427486,0
-0.8917368743764591,-0.8917368743764591,-0.8923190721179611,-0.891137989241623,-0.891849786674108,-0.9180678227259855,0
-0.8917868968536099,-0.8917868968536099,-0.8923955725553743,-0.891200505509133,-0.8919243055103397,-0.9179603512262117,0
-0.8909530977561743,-0.8909530977561743,-0.8915065187792585,-0.8910934956616109,-0.8919675391313132,-0.9164218515559596,0
-0.8909322553010643,-0.8909322553010643,-0.8915985552013306,-0.8904529592616474,-0.8911477806803336,-0.9179436524471162,0
-0.8906476945218812,-0.8906476945218812,-0.8912715253739819,-0.8906271021401269,-0.8911111688732757,-0.9173734744318309,0
-0.889906560564594,-0.889906560564594,-0.8905843785263641,-0.890019125874647,-0.8908197146100864,-0.9166014532776523,0
-0.889617544407221,-0.889617544407221,-0.8901387491376892,-0.8895354934888376,-0.8901148780178381,-0.9160954989996095,0
-0.8900300828908086,-0.8900300828908086,-0.8902124802539685,-0.889537212504476,-0.8897816771863138,-0.9165550216618165,0
-0.8898822204840722,-0.8898822204840722,-0.890332535731991,-0.8897020731481197,-0.8902255759441858,-0.9165591014484036,0
-0.8900477640306422,-0.8900477640306422,-0.8905230366667733,-0.8894444441095296,-0.8900882941147371,-0.9171859257313023,0
-0.8898782447133802,-0.8898782447133802,-0.8905114910253668,-0.8894386501126175,-0.8902469291707484,-0.9177474278728774,0
-0.8899696157906151,-0.8899696157906151,-0.8905113033961615,-0.8893192152440401,-0.890048323077002,-0.9175327075912078,0
-0.8892387846212264,-0.8892387846212264,-0.8898146762606798,-0.8892539975591908,-0.8901261052286498,-0.9156542695740351,0
-0.8891356251426238,-0.8891356251426238,-0.8894700458112712,-0.8884756101928598,-0.8894039467795225,-0.91521933192852,0
-0.8889143111400172,-0.8889143111400172,-0.8895945599894176,-0.8884380421326954,-0.8893241496752106,-0.9169305594368602,0
-0.889011336614187,-0.889011336614187,-0.8896087797050714,-0.8883444884158704,-0.8891033263853726,-0.9170003460592878,0
-0.8894433766989953,-0.8894433766989953,-0.8897303376490207,-0.8886919873522451,-0.8891997263481928,-0.9170592498763032,0
-0.8896087754859852,-0.8896087754859852,-0.890113122712178,-0.8889061539204649,-0.8896640206443698,-0.9175051513155499,0
-0.8893927795701777,-0.8893927795701777,-0.8901043471080472,-0.8889051722681169,-0.889808788257263,-0.9180438349981489,0
-0.8891915418204586,-0.8891915418204586,-0.8897484531771822,-0.8886748976091543,-0.8896043759954106,-0.9175606384378427,0
-0.8894353271890065,-0.8894353271890065,-0.8898304457076325,-0.8887392805148314,-0.8893687744335612,-0.917561595112365,0
-0.8908347019662033,-0.8908347019662033,-0.8901603379545756,-0.890433757841979,-0.8896340306512274,-0.9157641201056899,0
-0.8906129083560986,-0.8906129083560986,-0.8911502510222667,-0.8904943587633809,-0.8910345384369407,-0.9159805613891457,0
-0.8905735717679574,-0.8905735717679574,-0.891121903257136,-0.8899774318772091,-0.890790972247518,-0.9177154982279747,0
-0.8906561753861745,-0.8906561753861745,-0.8912463687376261,-0.890149904447991,-0.8907579583610241,-0.9177826476682537,0
-0.8902759782399041,-0.8902759782399041,-0.8908919772726878,-0.8899564125273145,-0.890840827682407,-0.9177164397171872,0
-0.8903344333281549,-0.8903344333281549,-0.8905376330731217,-0.889850581411963,-0.8904580115702356,-0.9174950480227112,0
-0.8913475734610351,-0.8913475734610351,-0.8910207625217527,-0.8907144189924535,-0.8905212541397588,-0.9166212954158923,0
-0.8913187290180209,-0.8913187290180209,-0.8918567809693952,-0.8910896162614539,-0.8914379880451264,-0.9168342339545364,0
-0.8912068503335939,-0.8912068503335939,-0.891614418462886,-0.8906775867968736,-0.8914953768550018,-0.9173473405135315,0
-0.8912788645691883,-0.8912788645691883,-0.8914991038449375,-0.8906624611078318,-0.891385493842286,-0.9177753182253527,0
-0.8910024490752716,-0.8910024490752716,-0.8916214115895661,-0.8905759295773835,-0.8914618358006596,-0.9178377804666493,0
-0.8914856616716734,-0.8914856616716734,-0.8916714419861859,-0.8908767258412865,-0.8911852081332011,-0.9175513602135075,0
-0.8912550516182487,-0.8912550516182487,-0.8918543403574418,-0.8909570692151776,-0.8916583786180223,-0.9174850409035019,0
-0.891413263603859,-0.891413263603859,-0.8918783705024237,-0.890783958195693,-0.8914388520146553,-0.9175021294388842,0
-0.8912672216585097,-0.8912672216585097,-0.8919341737197467,-0.8908615019870099,-0.8915938876857475,-0.9174917426869279,0
-0.8909925308507023,-0.8909925308507023,-0.8916093968751462,-0.8906524917163524,-0.8914563657020569,-0.9173198753497329,0
-0.8909294281025969,-0.8909294281025969,-0.8915351487043391,-0.8903350965355327,-0.891169181498438,-0.9174781062786578,0
-0.8909593743268603,-0.8909593743268603,-0.8915719913459347,-0.8903733525016937,-0.8911107852122305,-0.9180173416941824,0
-0.8906287207813518,-0.8906287207813518,-0.8913177552049806,-0.8903320024572541,-0.8911362166678412,-0.9176551366212112,0
-0.890873368858509,-0.890873368858509,-0.8912650485856877,-0.890202697111785,-0.8908022477820491,-0.9176356488068682,0
-0.8909841464927958,-0.8909841464927958,-0.8915463190873351,-0.8903190866100248,-0.8910636168690123,-0.9177149566185892,0
-0.8913750280658578,-0.8913750280658578,-0.8916382137132902,-0.8907114725367036,-0.891169661806922,-0.9171268295670285,0
-0.8914395206521547,-0.8914395206521547,-0.8920009596908602,-0.8909479353522234,-0.8915685521453982,-0.9175541897429147,0
-0.8918038578510876,-0.8918038578510876,-0.8921147252936519,-0.8912734827436493,-0.8916192715498162,-0.9171877935244173,0
-0.8917808593555638,-0.8917808593555638,-0.892309826008533,-0.8912045325318186,-0.8919876923188437,-0.9178213651466717,0
-0.8917999771245644,-0.8917999771245644,-0.8923947282239502,-0.8912379274454747,-0.8919627887632589,-0.9180226869232593,0
-0.8923541496973959,-0.8923541496973959,-0.8924319461239564,-0.8918026383204068,-0.8919908597189983,-0.9170713829388953,0
-0.892614227098695,-0.892614227098695,-0.8929932188397601,-0.8920812372515976,-0.8925278482649103,-0.9170441911106745,0
-0.8923902774481764,-0.8923902774481764,-0.8930468636050798,-0.8919670081378764,-0.8928006854491046,-0.9175076973858394,0
-0.8921631650201638,-0.8921631650201638,-0.89277282112469,-0.8917082985323506,-0.8925682505552324,-0.9173941416385744,0
-0.8924358430849194,-0.8924358430849194,-0.8928087714533471,-0.8918052902804523,-0.8923447416380788,-0.9176156244449096,0
-0.8924131319152291,-0.8924131319152291,-0.8930241948460497,-0.8918576408260133,-0.8926193060291536,-0.9179947915090141,0
-0.8924493547101785,-0.8924493547101785,-0.892928592036792,-0.891784124057382,-0.8925903718360627,-0.9178893801496135,0
-0.8923522809828154,-0.8923522809828154,-0.8929286858513946,-0.8918035712648139,-0.892630870041646,-0.9177201550563372,0
-0.8918423331928378,-0.8918423331928378,-0.8925101366565015,-0.8916894410656805,-0.8925345184025453,-0.9173854050236248,0
-0.8918947032609581,-0.8918947032609581,-0.8923862333474855,-0.8912388603898818,-0.8920075577605903,-0.9174426080859338,0
-0.8917851714363917,-0.8917851714363917,-0.8924535349408428,-0.8912524633937547,-0.8920818854984771,-0.9177874107937852,0
-0.8920340365502077,-0.8920340365502077,-0.8924615141950638,-0.8914128556458325,-0.8919898998342081,-0.9175640500707952,0
-0.8922677611279333,-0.8922677611279333,-0.8926372310942924,-0.891589453404535,-0.892217104051542,-0.9179432525672894,0
-0.8926012426030183,-0.8926012426030183,-0.8929008544246496,-0.8921523973052407,-0.892448626652166,-0.9171846704123524,0
-0.8921290024903504,-0.8921290024903504,-0.8926023134424067,-0.8919977510914869,-0.89278360301429,-0.9166972067799706,0
-0.892293395271369,-0.892293395271369,-0.8927811283719495,-0.8917499438218476,-0.8923258360811225,-0.9175630124079536,0
-0.8922956470870607,-0.8922956470870607,-0.8928963491752954,-0.8917322156300542,-0.8924879255508946,-0.9176912118557105,0
-0.8918003602256757,-0.8918003602256757,-0.8923086057025563,-0.8916554571606157,-0.892483031676037,-0.9169379141886109,0
-0.8919951788384555,-0.8919951788384555,-0.8923366247585067,-0.8913074666487141,-0.8919913876190241,-0.9176973467209011,0
